0	0	1
1	0	2
2	0	3
3	0	4
4	0	5
5	0	6
6	0	7
7	0	8
7	1	9
6	1	10
5	1	11
4	1	12
3	1	13
2	1	14
1	1	15
0	1	16
0	2	17
1	2	18
2	2	19
3	2	20
4	2	21
5	2	22
6	2	23
7	2	24
7	3	25
6	3	26
5	3	27
4	3	28
3	3	29
2	3	30
1	3	31
0	3	32
0	4	33
1	4	34
2	4	35
3	4	36
4	4	37
5	4	38
6	4	39
7	4	40
7	5	41
6	5	42
5	5	43
4	5	44
3	5	45
2	5	46
1	5	47
0	5	48
0	6	49
1	6	50
2	6	51
3	6	52
4	6	53
5	6	54
6	6	55
7	6	56
