10	6	394
11	6	395
12	6	396
13	6	397
14	6	398
15	6	399
16	6	400
17	6	401
18	6	402
19	6	403
20	6	404
21	6	405
22	6	406
23	6	407
24	6	408
25	6	409
26	6	410
27	6	411
28	6	412
29	6	413
30	6	414
31	6	415
32	6	416
33	6	417
34	6	418
35	6	419
36	6	420
37	6	421
38	6	422
39	6	423
40	6	424
41	6	425
42	6	426
43	6	427
44	6	428
45	6	429
46	6	430
47	6	431
48	6	432
49	6	433
0	7	448
1	7	449
2	7	450
3	7	451
4	7	452
5	7	453
6	7	454
7	7	455
8	7	456
9	7	457
10	7	458
11	7	459
12	7	460
13	7	461
14	7	462
15	7	463
16	7	464
17	7	465
18	7	466
19	7	467
20	7	468
21	7	469
22	7	470
23	7	471
24	7	472
25	7	473
26	7	474
27	7	475
28	7	476
29	7	477
30	7	478
31	7	479
32	7	480
33	7	481
34	7	482
35	7	483
36	7	484
37	7	485
38	7	486
39	7	487
40	7	488
41	7	489
42	7	490
43	7	491
44	7	492
45	7	493
46	7	494
47	7	495
48	7	496
49	7	497
0	8	512
1	8	513
2	8	514
3	8	515
4	8	516
5	8	517
6	8	518
7	8	519
8	8	520
9	8	521
10	8	522
11	8	523
12	8	524
13	8	525
14	8	526
15	8	527
16	8	528
17	8	529
18	8	530
19	8	531
20	8	532
21	8	533
22	8	534
23	8	535
24	8	536
25	8	537
26	8	538
27	8	539
28	8	540
29	8	541
30	8	542
31	8	543
32	8	544
33	8	545
34	8	546
35	8	547
36	8	548
37	8	549
38	8	550
39	8	551
40	8	552
41	8	553
42	8	554
43	8	555
44	8	556
45	8	557
46	8	558
47	8	559
48	8	560
49	8	561
0	9	576
1	9	577
2	9	578
3	9	579
4	9	580
5	9	581
6	9	582
7	9	583
8	9	584
9	9	585
10	9	586
11	9	587
12	9	588
13	9	589
14	9	590
15	9	591
16	9	592
17	9	593
18	9	594
19	9	595
20	9	596
21	9	597
22	9	598
23	9	599
24	9	600
25	9	601
26	9	602
27	9	603
28	9	604
29	9	605
30	9	606
31	9	607
32	9	608
33	9	609
34	9	610
35	9	611
36	9	612
37	9	613
38	9	614
39	9	615
40	9	616
41	9	617
42	9	618
43	9	619
44	9	620
45	9	621
46	9	622
47	9	623
48	9	624
49	9	625
0	10	640
1	10	641
2	10	642
3	10	643
4	10	644
5	10	645
6	10	646
7	10	647
8	10	648
9	10	649
10	10	650
11	10	651
12	10	652
13	10	653
14	10	654
15	10	655
16	10	656
17	10	657
18	10	658
19	10	659
20	10	660
21	10	661
22	10	662
23	10	663
24	10	664
25	10	665
26	10	666
27	10	667
28	10	668
29	10	669
30	10	670
31	10	671
32	10	672
33	10	673
34	10	674
35	10	675
36	10	676
37	10	677
38	10	678
39	10	679
40	10	680
41	10	681
42	10	682
43	10	683
44	10	684
45	10	685
46	10	686
47	10	687
48	10	688
49	10	689
0	11	704
1	11	705
2	11	706
3	11	707
4	11	708
5	11	709
6	11	710
7	11	711
8	11	712
9	11	713
10	11	714
11	11	715
12	11	716
13	11	717
14	11	718
15	11	719
16	11	720
17	11	721
18	11	722
19	11	723
20	11	724
21	11	725
22	11	726
23	11	727
24	11	728
25	11	729
26	11	730
27	11	731
28	11	732
29	11	733
30	11	734
31	11	735
32	11	736
33	11	737
34	11	738
35	11	739
36	11	740
37	11	741
38	11	742
39	11	743
40	11	744
41	11	745
42	11	746
43	11	747
44	11	748
45	11	749
46	11	750
47	11	751
48	11	752
49	11	753
0	12	768
1	12	769
2	12	770
3	12	771
4	12	772
5	12	773
6	12	774
7	12	775
8	12	776
9	12	777
10	12	778
11	12	779
12	12	780
13	12	781
14	12	782
15	12	783
16	12	784
17	12	785
18	12	786
19	12	787
20	12	788
21	12	789
22	12	790
23	12	791
24	12	792
25	12	793
26	12	794
27	12	795
28	12	796
29	12	797
30	12	798
31	12	799
32	12	800
33	12	801
34	12	802
35	12	803
36	12	804
37	12	805
38	12	806
39	12	807
40	12	808
41	12	809
42	12	810
43	12	811
44	12	812
45	12	813
46	12	814
47	12	815
48	12	816
49	12	817
0	13	832
1	13	833
2	13	834
3	13	835
4	13	836
5	13	837
6	13	838
7	13	839
8	13	840
9	13	841
10	13	842
11	13	843
12	13	844
13	13	845
14	13	846
15	13	847
16	13	848
17	13	849
18	13	850
19	13	851
20	13	852
21	13	853
22	13	854
23	13	855
24	13	856
25	13	857
26	13	858
27	13	859
28	13	860
29	13	861
30	13	862
31	13	863
32	13	864
33	13	865
34	13	866
35	13	867
36	13	868
37	13	869
38	13	870
39	13	871
40	13	872
41	13	873
42	13	874
43	13	875
44	13	876
45	13	877
46	13	878
47	13	879
48	13	880
49	13	881
0	14	896
1	14	897
2	14	898
3	14	899
4	14	900
5	14	901
6	14	902
7	14	903
8	14	904
9	14	905
10	14	906
11	14	907
12	14	908
13	14	909
14	14	910
15	14	911
16	14	912
17	14	913
18	14	914
19	14	915
20	14	916
21	14	917
22	14	918
23	14	919
24	14	920
25	14	921
26	14	922
27	14	923
28	14	924
29	14	925
30	14	926
31	14	927
32	14	928
33	14	929
34	14	930
35	14	931
36	14	932
37	14	933
38	14	934
39	14	935
40	14	936
41	14	937
42	14	938
43	14	939
44	14	940
45	14	941
46	14	942
47	14	943
48	14	944
49	14	945
0	15	960
1	15	961
2	15	962
3	15	963
4	15	964
5	15	965
6	15	966
7	15	967
8	15	968
9	15	969
10	15	970
11	15	971
12	15	972
13	15	973
14	15	974
15	15	975
16	15	976
17	15	977
18	15	978
19	15	979
20	15	980
21	15	981
22	15	982
23	15	983
24	15	984
25	15	985
26	15	986
27	15	987
28	15	988
29	15	989
30	15	990
31	15	991
32	15	992
33	15	993
34	15	994
35	15	995
36	15	996
37	15	997
38	15	998
39	15	999
40	15	1000
41	15	1001
42	15	1002
43	15	1003
44	15	1004
45	15	1005
46	15	1006
47	15	1007
48	15	1008
49	15	1009
